Fra_dato;Mængde;Måleenhed;Kvalitet;Type
28/04/2023 16.00;00.06;KWH;Målt;Tidsserie
28/04/2023 17.00;00.07;KWH;Målt;Tidsserie
28/04/2023 18.00;00.01;KWH;Målt;Tidsserie
28/04/2023 19.00;00.05;KWH;Målt;Tidsserie
28/04/2023 20.00;00.19;KWH;Målt;Tidsserie
28/04/2023 21.00;00.34;KWH;Målt;Tidsserie
28/04/2023 22.00;00.38;KWH;Målt;Tidsserie
28/04/2023 23.00;00.38;KWH;Målt;Tidsserie
29/04/2023 00.00;00.36;KWH;Målt;Tidsserie
29/04/2023 01.00;00.35;KWH;Målt;Tidsserie
29/04/2023 02.00;00.35;KWH;Målt;Tidsserie
29/04/2023 03.00;00.38;KWH;Målt;Tidsserie
29/04/2023 04.00;00.21;KWH;Målt;Tidsserie
29/04/2023 05.00;00.18;KWH;Målt;Tidsserie
29/04/2023 06.00;00.12;KWH;Målt;Tidsserie
29/04/2023 07.00;00.09;KWH;Målt;Tidsserie
29/04/2023 08.00;00.04;KWH;Målt;Tidsserie
29/04/2023 09.00;00.07;KWH;Målt;Tidsserie
29/04/2023 10.00;00.01;KWH;Målt;Tidsserie
29/04/2023 11.00;00.03;KWH;Målt;Tidsserie
29/04/2023 12.00;0.0597222222222222;KWH;Målt;Tidsserie
29/04/2023 13.00;0.0541666666666667;KWH;Målt;Tidsserie
29/04/2023 14.00;00.07;KWH;Målt;Tidsserie
29/04/2023 15.00;0;KWH;Målt;Tidsserie
29/04/2023 16.00;00.23;KWH;Målt;Tidsserie
29/04/2023 17.00;00.32;KWH;Målt;Tidsserie
29/04/2023 18.00;00.04;KWH;Målt;Tidsserie
29/04/2023 19.00;00.11;KWH;Målt;Tidsserie
29/04/2023 20.00;00.25;KWH;Målt;Tidsserie
29/04/2023 21.00;0.0659722222222222;KWH;Målt;Tidsserie
29/04/2023 22.00;00.04;KWH;Målt;Tidsserie
29/04/2023 23.00;00.41;KWH;Målt;Tidsserie
30/04/2023 00.00;00.33;KWH;Målt;Tidsserie
30/04/2023 01.00;00.37;KWH;Målt;Tidsserie
30/04/2023 02.00;00.04;KWH;Målt;Tidsserie
30/04/2023 03.00;00.37;KWH;Målt;Tidsserie
30/04/2023 04.00;00.37;KWH;Målt;Tidsserie
30/04/2023 05.00;00.58;KWH;Målt;Tidsserie
30/04/2023 06.00;0.0631944444444444;KWH;Målt;Tidsserie
30/04/2023 07.00;00.05;KWH;Målt;Tidsserie
30/04/2023 08.00;00.55;KWH;Målt;Tidsserie
30/04/2023 09.00;00.02;KWH;Målt;Tidsserie
30/04/2023 10.00;0;KWH;Målt;Tidsserie
30/04/2023 11.00;0;KWH;Målt;Tidsserie
30/04/2023 12.00;00.03;KWH;Målt;Tidsserie
30/04/2023 13.00;0;KWH;Målt;Tidsserie
30/04/2023 14.00;0;KWH;Målt;Tidsserie
30/04/2023 15.00;0;KWH;Målt;Tidsserie
30/04/2023 16.00;0;KWH;Målt;Tidsserie
30/04/2023 17.00;00.09;KWH;Målt;Tidsserie
30/04/2023 18.00;0.0451388888888889;KWH;Målt;Tidsserie
30/04/2023 19.00;00.09;KWH;Målt;Tidsserie
30/04/2023 20.00;00.02;KWH;Målt;Tidsserie
30/04/2023 21.00;00.34;KWH;Målt;Tidsserie
30/04/2023 22.00;00.37;KWH;Målt;Tidsserie
30/04/2023 23.00;00.15;KWH;Målt;Tidsserie
01/01/2023 00.00;0;KWH;Målt;Tidsserie
01/01/2023 01.00;0;KWH;Målt;Tidsserie
01/01/2023 02.00;0;KWH;Målt;Tidsserie
01/01/2023 03.00;0;KWH;Målt;Tidsserie
01/01/2023 04.00;0;KWH;Målt;Tidsserie
01/01/2023 05.00;0;KWH;Målt;Tidsserie
01/01/2023 06.00;0;KWH;Målt;Tidsserie
01/01/2023 07.00;0;KWH;Målt;Tidsserie
01/01/2023 08.00;0;KWH;Målt;Tidsserie
01/01/2023 09.00;00.01;KWH;Målt;Tidsserie
01/01/2023 10.00;00.04;KWH;Målt;Tidsserie
01/01/2023 11.00;00.12;KWH;Målt;Tidsserie
01/01/2023 12.00;00.23;KWH;Målt;Tidsserie
01/01/2023 13.00;00.11;KWH;Målt;Tidsserie
01/01/2023 14.00;00.16;KWH;Målt;Tidsserie
01/01/2023 15.00;00.05;KWH;Målt;Tidsserie
01/01/2023 16.00;0;KWH;Målt;Tidsserie
01/01/2023 17.00;0;KWH;Målt;Tidsserie
01/01/2023 18.00;0;KWH;Målt;Tidsserie
01/01/2023 19.00;0;KWH;Målt;Tidsserie
01/01/2023 20.00;0;KWH;Målt;Tidsserie
01/01/2023 21.00;0;KWH;Målt;Tidsserie
01/01/2023 22.00;0;KWH;Målt;Tidsserie
01/01/2023 23.00;0;KWH;Målt;Tidsserie
02/01/2023 00.00;0;KWH;Målt;Tidsserie
02/01/2023 01.00;0;KWH;Målt;Tidsserie
02/01/2023 02.00;0;KWH;Målt;Tidsserie
02/01/2023 03.00;0;KWH;Målt;Tidsserie
02/01/2023 04.00;0;KWH;Målt;Tidsserie
02/01/2023 05.00;0;KWH;Målt;Tidsserie
02/01/2023 06.00;0;KWH;Målt;Tidsserie
02/01/2023 07.00;0;KWH;Målt;Tidsserie
02/01/2023 08.00;0;KWH;Målt;Tidsserie
02/01/2023 09.00;0;KWH;Målt;Tidsserie
02/01/2023 10.00;0;KWH;Målt;Tidsserie
02/01/2023 11.00;00.04;KWH;Målt;Tidsserie
02/01/2023 12.00;00.05;KWH;Målt;Tidsserie
02/01/2023 13.00;00.04;KWH;Målt;Tidsserie
02/01/2023 14.00;00.01;KWH;Målt;Tidsserie
02/01/2023 15.00;0;KWH;Målt;Tidsserie
02/01/2023 16.00;0;KWH;Målt;Tidsserie
02/01/2023 17.00;0;KWH;Målt;Tidsserie
02/01/2023 18.00;0;KWH;Målt;Tidsserie
02/01/2023 19.00;0;KWH;Målt;Tidsserie
02/01/2023 20.00;0;KWH;Målt;Tidsserie
02/01/2023 21.00;0;KWH;Målt;Tidsserie
02/01/2023 22.00;0;KWH;Målt;Tidsserie
02/01/2023 23.00;0;KWH;Målt;Tidsserie
03/01/2023 00.00;0;KWH;Målt;Tidsserie
03/01/2023 01.00;0;KWH;Målt;Tidsserie
03/01/2023 02.00;0;KWH;Målt;Tidsserie
03/01/2023 03.00;0;KWH;Målt;Tidsserie
03/01/2023 04.00;0;KWH;Målt;Tidsserie
03/01/2023 05.00;0;KWH;Målt;Tidsserie
03/01/2023 06.00;0;KWH;Målt;Tidsserie
03/01/2023 07.00;0;KWH;Målt;Tidsserie
03/01/2023 08.00;0;KWH;Målt;Tidsserie
03/01/2023 09.00;00.03;KWH;Målt;Tidsserie
03/01/2023 10.00;00.24;KWH;Målt;Tidsserie
03/01/2023 11.00;0.0611111111111111;KWH;Målt;Tidsserie
03/01/2023 12.00;0.04375;KWH;Målt;Tidsserie
03/01/2023 13.00;00.18;KWH;Målt;Tidsserie
03/01/2023 14.00;0.0479166666666667;KWH;Målt;Tidsserie
03/01/2023 15.00;00.03;KWH;Målt;Tidsserie
03/01/2023 16.00;0;KWH;Målt;Tidsserie
03/01/2023 17.00;0;KWH;Målt;Tidsserie
03/01/2023 18.00;0;KWH;Målt;Tidsserie
03/01/2023 19.00;0;KWH;Målt;Tidsserie
03/01/2023 20.00;0;KWH;Målt;Tidsserie
03/01/2023 21.00;0;KWH;Målt;Tidsserie
03/01/2023 22.00;0;KWH;Målt;Tidsserie
03/01/2023 23.00;0;KWH;Målt;Tidsserie
04/01/2023 00.00;0;KWH;Målt;Tidsserie
04/01/2023 01.00;0;KWH;Målt;Tidsserie
04/01/2023 02.00;0;KWH;Målt;Tidsserie
04/01/2023 03.00;0;KWH;Målt;Tidsserie
04/01/2023 04.00;0;KWH;Målt;Tidsserie
04/01/2023 05.00;0;KWH;Målt;Tidsserie
04/01/2023 06.00;0;KWH;Målt;Tidsserie
04/01/2023 07.00;0;KWH;Målt;Tidsserie
04/01/2023 08.00;0;KWH;Målt;Tidsserie
04/01/2023 09.00;0;KWH;Målt;Tidsserie
04/01/2023 10.00;00.02;KWH;Målt;Tidsserie
04/01/2023 11.00;00.05;KWH;Målt;Tidsserie
04/01/2023 12.00;00.06;KWH;Målt;Tidsserie
04/01/2023 13.00;00.06;KWH;Målt;Tidsserie
04/01/2023 14.00;00.02;KWH;Målt;Tidsserie
04/01/2023 15.00;00.01;KWH;Målt;Tidsserie
04/01/2023 16.00;0;KWH;Målt;Tidsserie
04/01/2023 17.00;0;KWH;Målt;Tidsserie
04/01/2023 18.00;0;KWH;Målt;Tidsserie
04/01/2023 19.00;0;KWH;Målt;Tidsserie
04/01/2023 20.00;0;KWH;Målt;Tidsserie
04/01/2023 21.00;0;KWH;Målt;Tidsserie
04/01/2023 22.00;0;KWH;Målt;Tidsserie
04/01/2023 23.00;0;KWH;Målt;Tidsserie
05/01/2023 00.00;0;KWH;Målt;Tidsserie
05/01/2023 01.00;0;KWH;Målt;Tidsserie
05/01/2023 02.00;0;KWH;Målt;Tidsserie
05/01/2023 03.00;0;KWH;Målt;Tidsserie
05/01/2023 04.00;0;KWH;Målt;Tidsserie
05/01/2023 05.00;0;KWH;Målt;Tidsserie
05/01/2023 06.00;0;KWH;Målt;Tidsserie
05/01/2023 07.00;0;KWH;Målt;Tidsserie
05/01/2023 08.00;0;KWH;Målt;Tidsserie
05/01/2023 09.00;00.03;KWH;Målt;Tidsserie
05/01/2023 10.00;00.11;KWH;Målt;Tidsserie
05/01/2023 11.00;00.22;KWH;Målt;Tidsserie
05/01/2023 12.00;00.22;KWH;Målt;Tidsserie
05/01/2023 13.00;00.37;KWH;Målt;Tidsserie
05/01/2023 14.00;00.25;KWH;Målt;Tidsserie
05/01/2023 15.00;00.01;KWH;Målt;Tidsserie
05/01/2023 16.00;0;KWH;Målt;Tidsserie
05/01/2023 17.00;0;KWH;Målt;Tidsserie
05/01/2023 18.00;0;KWH;Målt;Tidsserie
05/01/2023 19.00;0;KWH;Målt;Tidsserie
05/01/2023 20.00;0;KWH;Målt;Tidsserie
05/01/2023 21.00;0;KWH;Målt;Tidsserie
05/01/2023 22.00;0;KWH;Målt;Tidsserie
05/01/2023 23.00;0;KWH;Målt;Tidsserie
06/01/2023 00.00;0;KWH;Målt;Tidsserie
06/01/2023 01.00;0;KWH;Målt;Tidsserie
06/01/2023 02.00;0;KWH;Målt;Tidsserie
06/01/2023 03.00;0;KWH;Målt;Tidsserie
06/01/2023 04.00;0;KWH;Målt;Tidsserie
06/01/2023 05.00;0;KWH;Målt;Tidsserie
06/01/2023 06.00;0;KWH;Målt;Tidsserie
06/01/2023 07.00;0;KWH;Målt;Tidsserie
06/01/2023 08.00;0;KWH;Målt;Tidsserie
06/01/2023 09.00;0;KWH;Målt;Tidsserie
06/01/2023 10.00;00.01;KWH;Målt;Tidsserie
06/01/2023 11.00;00.02;KWH;Målt;Tidsserie
06/01/2023 12.00;00.51;KWH;Målt;Tidsserie
06/01/2023 13.00;00.17;KWH;Målt;Tidsserie
06/01/2023 14.00;00.28;KWH;Målt;Tidsserie
06/01/2023 15.00;00.08;KWH;Målt;Tidsserie
06/01/2023 16.00;0;KWH;Målt;Tidsserie
06/01/2023 17.00;0;KWH;Målt;Tidsserie
06/01/2023 18.00;0;KWH;Målt;Tidsserie
06/01/2023 19.00;0;KWH;Målt;Tidsserie
06/01/2023 20.00;0;KWH;Målt;Tidsserie
06/01/2023 21.00;0;KWH;Målt;Tidsserie
06/01/2023 22.00;0;KWH;Målt;Tidsserie
06/01/2023 23.00;0;KWH;Målt;Tidsserie
07/01/2023 00.00;0;KWH;Målt;Tidsserie
07/01/2023 01.00;0;KWH;Målt;Tidsserie
07/01/2023 02.00;0;KWH;Målt;Tidsserie
07/01/2023 03.00;0;KWH;Målt;Tidsserie
07/01/2023 04.00;0;KWH;Målt;Tidsserie
07/01/2023 05.00;0;KWH;Målt;Tidsserie
07/01/2023 06.00;0;KWH;Målt;Tidsserie
07/01/2023 07.00;0;KWH;Målt;Tidsserie
07/01/2023 08.00;0;KWH;Målt;Tidsserie
07/01/2023 09.00;0;KWH;Målt;Tidsserie
07/01/2023 10.00;00.01;KWH;Målt;Tidsserie
07/01/2023 11.00;00.01;KWH;Målt;Tidsserie
07/01/2023 12.00;00.01;KWH;Målt;Tidsserie
07/01/2023 13.00;0;KWH;Målt;Tidsserie
07/01/2023 14.00;0;KWH;Målt;Tidsserie
07/01/2023 15.00;0;KWH;Målt;Tidsserie
07/01/2023 16.00;0;KWH;Målt;Tidsserie
07/01/2023 17.00;0;KWH;Målt;Tidsserie
07/01/2023 18.00;0;KWH;Målt;Tidsserie
07/01/2023 19.00;0;KWH;Målt;Tidsserie
07/01/2023 20.00;0;KWH;Målt;Tidsserie
07/01/2023 21.00;0;KWH;Målt;Tidsserie
07/01/2023 22.00;0;KWH;Målt;Tidsserie
07/01/2023 23.00;0;KWH;Målt;Tidsserie
08/01/2023 00.00;0;KWH;Målt;Tidsserie
08/01/2023 01.00;0;KWH;Målt;Tidsserie
08/01/2023 02.00;0;KWH;Målt;Tidsserie
08/01/2023 03.00;0;KWH;Målt;Tidsserie
08/01/2023 04.00;0;KWH;Målt;Tidsserie
08/01/2023 05.00;0;KWH;Målt;Tidsserie
08/01/2023 06.00;0;KWH;Målt;Tidsserie
08/01/2023 07.00;0;KWH;Målt;Tidsserie
08/01/2023 08.00;0;KWH;Målt;Tidsserie
08/01/2023 09.00;00.01;KWH;Målt;Tidsserie
08/01/2023 10.00;00.04;KWH;Målt;Tidsserie
08/01/2023 11.00;00.19;KWH;Målt;Tidsserie
08/01/2023 12.00;00.08;KWH;Målt;Tidsserie
08/01/2023 13.00;00.06;KWH;Målt;Tidsserie
08/01/2023 14.00;00.15;KWH;Målt;Tidsserie
08/01/2023 15.00;00.05;KWH;Målt;Tidsserie
08/01/2023 16.00;0;KWH;Målt;Tidsserie
08/01/2023 17.00;0;KWH;Målt;Tidsserie
08/01/2023 18.00;0;KWH;Målt;Tidsserie
08/01/2023 19.00;0;KWH;Målt;Tidsserie
08/01/2023 20.00;0;KWH;Målt;Tidsserie
08/01/2023 21.00;0;KWH;Målt;Tidsserie
08/01/2023 22.00;0;KWH;Målt;Tidsserie
08/01/2023 23.00;0;KWH;Målt;Tidsserie
09/01/2023 00.00;0;KWH;Målt;Tidsserie
09/01/2023 01.00;0;KWH;Målt;Tidsserie
09/01/2023 02.00;0;KWH;Målt;Tidsserie
09/01/2023 03.00;0;KWH;Målt;Tidsserie
09/01/2023 04.00;0;KWH;Målt;Tidsserie
09/01/2023 05.00;0;KWH;Målt;Tidsserie
09/01/2023 06.00;0;KWH;Målt;Tidsserie
09/01/2023 07.00;0;KWH;Målt;Tidsserie
09/01/2023 08.00;0;KWH;Målt;Tidsserie
09/01/2023 09.00;0;KWH;Målt;Tidsserie
09/01/2023 10.00;00.05;KWH;Målt;Tidsserie
09/01/2023 11.00;00.21;KWH;Målt;Tidsserie
09/01/2023 12.00;00.24;KWH;Målt;Tidsserie
09/01/2023 13.00;00.59;KWH;Målt;Tidsserie
09/01/2023 14.00;00.21;KWH;Målt;Tidsserie
09/01/2023 15.00;00.13;KWH;Målt;Tidsserie
09/01/2023 16.00;0;KWH;Målt;Tidsserie
09/01/2023 17.00;0;KWH;Målt;Tidsserie
09/01/2023 18.00;0;KWH;Målt;Tidsserie
09/01/2023 19.00;0;KWH;Målt;Tidsserie
09/01/2023 20.00;0;KWH;Målt;Tidsserie
09/01/2023 21.00;0;KWH;Målt;Tidsserie
09/01/2023 22.00;0;KWH;Målt;Tidsserie
09/01/2023 23.00;0;KWH;Målt;Tidsserie
10/01/2023 00.00;0;KWH;Målt;Tidsserie
10/01/2023 01.00;0;KWH;Målt;Tidsserie
10/01/2023 02.00;0;KWH;Målt;Tidsserie
10/01/2023 03.00;0;KWH;Målt;Tidsserie
10/01/2023 04.00;0;KWH;Målt;Tidsserie
10/01/2023 05.00;0;KWH;Målt;Tidsserie
10/01/2023 06.00;0;KWH;Målt;Tidsserie
10/01/2023 07.00;0;KWH;Målt;Tidsserie
10/01/2023 08.00;0;KWH;Målt;Tidsserie
10/01/2023 09.00;00.04;KWH;Målt;Tidsserie
10/01/2023 10.00;00.22;KWH;Målt;Tidsserie
10/01/2023 11.00;0.0583333333333333;KWH;Målt;Tidsserie
10/01/2023 12.00;00.09;KWH;Målt;Tidsserie
10/01/2023 13.00;00.35;KWH;Målt;Tidsserie
10/01/2023 14.00;00.15;KWH;Målt;Tidsserie
10/01/2023 15.00;00.02;KWH;Målt;Tidsserie
10/01/2023 16.00;0;KWH;Målt;Tidsserie
10/01/2023 17.00;0;KWH;Målt;Tidsserie
10/01/2023 18.00;0;KWH;Målt;Tidsserie
10/01/2023 19.00;0;KWH;Målt;Tidsserie
10/01/2023 20.00;0;KWH;Målt;Tidsserie
10/01/2023 21.00;0;KWH;Målt;Tidsserie
10/01/2023 22.00;0;KWH;Målt;Tidsserie
10/01/2023 23.00;0;KWH;Målt;Tidsserie
11/01/2023 00.00;0;KWH;Målt;Tidsserie
11/01/2023 01.00;0;KWH;Målt;Tidsserie
11/01/2023 02.00;0;KWH;Målt;Tidsserie
11/01/2023 03.00;0;KWH;Målt;Tidsserie
11/01/2023 04.00;0;KWH;Målt;Tidsserie
11/01/2023 05.00;0;KWH;Målt;Tidsserie
11/01/2023 06.00;0;KWH;Målt;Tidsserie
11/01/2023 07.00;0;KWH;Målt;Tidsserie
11/01/2023 08.00;0;KWH;Målt;Tidsserie
11/01/2023 09.00;00.02;KWH;Målt;Tidsserie
11/01/2023 10.00;00.08;KWH;Målt;Tidsserie
11/01/2023 11.00;00.28;KWH;Målt;Tidsserie
11/01/2023 12.00;01.01;KWH;Målt;Tidsserie
11/01/2023 13.00;00.59;KWH;Målt;Tidsserie
11/01/2023 14.00;00.21;KWH;Målt;Tidsserie
11/01/2023 15.00;00.09;KWH;Målt;Tidsserie
11/01/2023 16.00;0;KWH;Målt;Tidsserie
11/01/2023 17.00;0;KWH;Målt;Tidsserie
11/01/2023 18.00;0;KWH;Målt;Tidsserie
11/01/2023 19.00;0;KWH;Målt;Tidsserie
11/01/2023 20.00;0;KWH;Målt;Tidsserie
11/01/2023 21.00;0;KWH;Målt;Tidsserie
11/01/2023 22.00;0;KWH;Målt;Tidsserie
11/01/2023 23.00;0;KWH;Målt;Tidsserie
12/01/2023 00.00;0;KWH;Målt;Tidsserie
12/01/2023 01.00;0;KWH;Målt;Tidsserie
12/01/2023 02.00;0;KWH;Målt;Tidsserie
12/01/2023 03.00;0;KWH;Målt;Tidsserie
12/01/2023 04.00;0;KWH;Målt;Tidsserie
12/01/2023 05.00;0;KWH;Målt;Tidsserie
12/01/2023 06.00;0;KWH;Målt;Tidsserie
12/01/2023 07.00;0;KWH;Målt;Tidsserie
12/01/2023 08.00;0;KWH;Målt;Tidsserie
12/01/2023 09.00;00.01;KWH;Målt;Tidsserie
12/01/2023 10.00;00.03;KWH;Målt;Tidsserie
12/01/2023 11.00;00.01;KWH;Målt;Tidsserie
12/01/2023 12.00;00.22;KWH;Målt;Tidsserie
12/01/2023 13.00;00.07;KWH;Målt;Tidsserie
12/01/2023 14.00;00.05;KWH;Målt;Tidsserie
12/01/2023 15.00;00.02;KWH;Målt;Tidsserie
12/01/2023 16.00;0;KWH;Målt;Tidsserie
12/01/2023 17.00;0;KWH;Målt;Tidsserie
12/01/2023 18.00;0;KWH;Målt;Tidsserie
12/01/2023 19.00;0;KWH;Målt;Tidsserie
12/01/2023 20.00;0;KWH;Målt;Tidsserie
12/01/2023 21.00;0;KWH;Målt;Tidsserie
12/01/2023 22.00;0;KWH;Målt;Tidsserie
12/01/2023 23.00;0;KWH;Målt;Tidsserie
13/01/2023 00.00;0;KWH;Målt;Tidsserie
13/01/2023 01.00;0;KWH;Målt;Tidsserie
13/01/2023 02.00;0;KWH;Målt;Tidsserie
13/01/2023 03.00;0;KWH;Målt;Tidsserie
13/01/2023 04.00;0;KWH;Målt;Tidsserie
13/01/2023 05.00;0;KWH;Målt;Tidsserie
13/01/2023 06.00;0;KWH;Målt;Tidsserie
13/01/2023 07.00;0;KWH;Målt;Tidsserie
13/01/2023 08.00;0;KWH;Målt;Tidsserie
13/01/2023 09.00;00.01;KWH;Målt;Tidsserie
13/01/2023 10.00;00.02;KWH;Målt;Tidsserie
13/01/2023 11.00;00.06;KWH;Målt;Tidsserie
13/01/2023 12.00;00.07;KWH;Målt;Tidsserie
13/01/2023 13.00;00.05;KWH;Målt;Tidsserie
13/01/2023 14.00;00.03;KWH;Målt;Tidsserie
13/01/2023 15.00;00.01;KWH;Målt;Tidsserie
13/01/2023 16.00;0;KWH;Målt;Tidsserie
13/01/2023 17.00;0;KWH;Målt;Tidsserie
13/01/2023 18.00;0;KWH;Målt;Tidsserie
13/01/2023 19.00;0;KWH;Målt;Tidsserie
13/01/2023 20.00;0;KWH;Målt;Tidsserie
13/01/2023 21.00;0;KWH;Målt;Tidsserie
13/01/2023 22.00;0;KWH;Målt;Tidsserie
13/01/2023 23.00;0;KWH;Målt;Tidsserie
14/01/2023 00.00;0;KWH;Målt;Tidsserie
14/01/2023 01.00;0;KWH;Målt;Tidsserie
14/01/2023 02.00;0;KWH;Målt;Tidsserie
14/01/2023 03.00;0;KWH;Målt;Tidsserie
14/01/2023 04.00;0;KWH;Målt;Tidsserie
14/01/2023 05.00;0;KWH;Målt;Tidsserie
14/01/2023 06.00;0;KWH;Målt;Tidsserie
14/01/2023 07.00;0;KWH;Målt;Tidsserie
14/01/2023 08.00;0;KWH;Målt;Tidsserie
14/01/2023 09.00;00.04;KWH;Målt;Tidsserie
14/01/2023 10.00;00.22;KWH;Målt;Tidsserie
14/01/2023 11.00;00.17;KWH;Målt;Tidsserie
14/01/2023 12.00;00.01;KWH;Målt;Tidsserie
14/01/2023 13.00;00.04;KWH;Målt;Tidsserie
14/01/2023 14.00;00.01;KWH;Målt;Tidsserie
14/01/2023 15.00;0;KWH;Målt;Tidsserie
14/01/2023 16.00;0;KWH;Målt;Tidsserie
14/01/2023 17.00;0;KWH;Målt;Tidsserie
14/01/2023 18.00;0;KWH;Målt;Tidsserie
14/01/2023 19.00;0;KWH;Målt;Tidsserie
14/01/2023 20.00;0;KWH;Målt;Tidsserie
14/01/2023 21.00;0;KWH;Målt;Tidsserie
14/01/2023 22.00;0;KWH;Målt;Tidsserie
14/01/2023 23.00;0;KWH;Målt;Tidsserie
15/01/2023 00.00;0;KWH;Målt;Tidsserie
15/01/2023 01.00;0;KWH;Målt;Tidsserie
15/01/2023 02.00;0;KWH;Målt;Tidsserie
15/01/2023 03.00;0;KWH;Målt;Tidsserie
15/01/2023 04.00;0;KWH;Målt;Tidsserie
15/01/2023 05.00;0;KWH;Målt;Tidsserie
15/01/2023 06.00;0;KWH;Målt;Tidsserie
15/01/2023 07.00;0;KWH;Målt;Tidsserie
15/01/2023 08.00;0;KWH;Målt;Tidsserie
15/01/2023 09.00;00.05;KWH;Målt;Tidsserie
15/01/2023 10.00;00.18;KWH;Målt;Tidsserie
15/01/2023 11.00;00.31;KWH;Målt;Tidsserie
15/01/2023 12.00;00.44;KWH;Målt;Tidsserie
15/01/2023 13.00;00.14;KWH;Målt;Tidsserie
15/01/2023 14.00;00.04;KWH;Målt;Tidsserie
15/01/2023 15.00;0;KWH;Målt;Tidsserie
15/01/2023 16.00;0;KWH;Målt;Tidsserie
15/01/2023 17.00;0;KWH;Målt;Tidsserie
15/01/2023 18.00;0;KWH;Målt;Tidsserie
15/01/2023 19.00;0;KWH;Målt;Tidsserie
15/01/2023 20.00;0;KWH;Målt;Tidsserie
15/01/2023 21.00;0;KWH;Målt;Tidsserie
15/01/2023 22.00;0;KWH;Målt;Tidsserie
15/01/2023 23.00;0;KWH;Målt;Tidsserie
16/01/2023 00.00;0;KWH;Målt;Tidsserie
16/01/2023 01.00;0;KWH;Målt;Tidsserie
16/01/2023 02.00;0;KWH;Målt;Tidsserie
16/01/2023 03.00;0;KWH;Målt;Tidsserie
16/01/2023 04.00;0;KWH;Målt;Tidsserie
16/01/2023 05.00;0;KWH;Målt;Tidsserie
16/01/2023 06.00;0;KWH;Målt;Tidsserie
16/01/2023 07.00;0;KWH;Målt;Tidsserie
16/01/2023 08.00;0;KWH;Målt;Tidsserie
16/01/2023 09.00;00.07;KWH;Målt;Tidsserie
16/01/2023 10.00;00.18;KWH;Målt;Tidsserie
16/01/2023 11.00;0.05625;KWH;Målt;Tidsserie
16/01/2023 12.00;00.25;KWH;Målt;Tidsserie
16/01/2023 13.00;00.01;KWH;Målt;Tidsserie
16/01/2023 14.00;00.11;KWH;Målt;Tidsserie
16/01/2023 15.00;00.03;KWH;Målt;Tidsserie
16/01/2023 16.00;0;KWH;Målt;Tidsserie
16/01/2023 17.00;0;KWH;Målt;Tidsserie
16/01/2023 18.00;0;KWH;Målt;Tidsserie
16/01/2023 19.00;0;KWH;Målt;Tidsserie
16/01/2023 20.00;0;KWH;Målt;Tidsserie
16/01/2023 21.00;0;KWH;Målt;Tidsserie
16/01/2023 22.00;0;KWH;Målt;Tidsserie
16/01/2023 23.00;0;KWH;Målt;Tidsserie
17/01/2023 00.00;0;KWH;Målt;Tidsserie
17/01/2023 01.00;0;KWH;Målt;Tidsserie
17/01/2023 02.00;0;KWH;Målt;Tidsserie
17/01/2023 03.00;0;KWH;Målt;Tidsserie
17/01/2023 04.00;0;KWH;Målt;Tidsserie
17/01/2023 05.00;0;KWH;Målt;Tidsserie
17/01/2023 06.00;0;KWH;Målt;Tidsserie
17/01/2023 07.00;0;KWH;Målt;Tidsserie
17/01/2023 08.00;0;KWH;Målt;Tidsserie
17/01/2023 09.00;0;KWH;Målt;Tidsserie
17/01/2023 10.00;00.01;KWH;Målt;Tidsserie
17/01/2023 11.00;00.17;KWH;Målt;Tidsserie
17/01/2023 12.00;00.12;KWH;Målt;Tidsserie
17/01/2023 13.00;00.06;KWH;Målt;Tidsserie
17/01/2023 14.00;00.01;KWH;Målt;Tidsserie
17/01/2023 15.00;00.02;KWH;Målt;Tidsserie
17/01/2023 16.00;0;KWH;Målt;Tidsserie
17/01/2023 17.00;0;KWH;Målt;Tidsserie
17/01/2023 18.00;0;KWH;Målt;Tidsserie
17/01/2023 19.00;0;KWH;Målt;Tidsserie
17/01/2023 20.00;0;KWH;Målt;Tidsserie
17/01/2023 21.00;0;KWH;Målt;Tidsserie
17/01/2023 22.00;0;KWH;Målt;Tidsserie
17/01/2023 23.00;0;KWH;Målt;Tidsserie
18/01/2023 00.00;0;KWH;Målt;Tidsserie
18/01/2023 01.00;0;KWH;Målt;Tidsserie
18/01/2023 02.00;0;KWH;Målt;Tidsserie
18/01/2023 03.00;0;KWH;Målt;Tidsserie
18/01/2023 04.00;0;KWH;Målt;Tidsserie
18/01/2023 05.00;0;KWH;Målt;Tidsserie
18/01/2023 06.00;0;KWH;Målt;Tidsserie
18/01/2023 07.00;0;KWH;Målt;Tidsserie
18/01/2023 08.00;0;KWH;Målt;Tidsserie
18/01/2023 09.00;0;KWH;Målt;Tidsserie
18/01/2023 10.00;00.01;KWH;Målt;Tidsserie
18/01/2023 11.00;00.03;KWH;Målt;Tidsserie
18/01/2023 12.00;00.01;KWH;Målt;Tidsserie
18/01/2023 13.00;00.15;KWH;Målt;Tidsserie
18/01/2023 14.00;00.44;KWH;Målt;Tidsserie
18/01/2023 15.00;00.35;KWH;Målt;Tidsserie
18/01/2023 16.00;0;KWH;Målt;Tidsserie
18/01/2023 17.00;0;KWH;Målt;Tidsserie
18/01/2023 18.00;0;KWH;Målt;Tidsserie
18/01/2023 19.00;0;KWH;Målt;Tidsserie
18/01/2023 20.00;0;KWH;Målt;Tidsserie
