HourUTC;HourDK;PriceArea;SpotPriceDKK;SpotPriceEUR
30/04/2023;30/04/2023;DK1;810.219.971;108.709.999
30/04/2023;30/04/2023;DK1;872.900.024;117.120.003
30/04/2023;30/04/2023;DK1;91.076.001;122.199.997
30/04/2023;30/04/2023;DK1;921.190.002;123.599.998
30/04/2023;30/04/2023;DK1;90.301.001;121.160.004
30/04/2023;30/04/2023;DK1;797.169.983;106.959.999
30/04/2023;30/04/2023;DK1;525.960.022;70.57.00
30/04/2023;30/04/2023;DK1;104.339.996;14
30/04/2023;30/04/2023;DK1;0.39375;01.19
30/04/2023;30/04/2023;DK1;-22.959.999;-3.08
30/04/2023;30/04/2023;DK1;-39.720.001;-5.33
30/04/2023;30/04/2023;DK1;-19.01;-2.55
30/04/2023;30/04/2023;DK1;42.029.999;0.252777777777778
30/04/2023;30/04/2023;DK1;206.449.997;27.700.001
30/04/2023;30/04/2023;DK1;372.649.994;50
30/04/2023;30/04/2023;DK1;55.897.998;75
30/04/2023;30/04/2023;DK1;611.150.024;82
30/04/2023;30/04/2023;DK1;63.977.002;85.839.996
30/04/2023;30/04/2023;DK1;657.880.005;88.269.997
30/04/2023;30/04/2023;DK1;637.380.005;85.519.997
30/04/2023;30/04/2023;DK1;638.049.988;85.610.001
30/04/2023;30/04/2023;DK1;658.700.012;88.379.997
29/04/2023;30/04/2023;DK1;678.890.015;91.089.996
29/04/2023;30/04/2023;DK1;739.929.993;99.279.999
29/04/2023;29/04/2023;DK1;795.280.029;106.699.997
29/04/2023;29/04/2023;DK1;805.940.002;108.129.997
29/04/2023;29/04/2023;DK1;806.530.029;108.209.999
29/04/2023;29/04/2023;DK1;782.909.973;105.040.001
29/04/2023;29/04/2023;DK1;743.700.012;99.779.999
29/04/2023;29/04/2023;DK1;663.200.012;88.980.003
29/04/2023;29/04/2023;DK1;633.539.978;85
29/04/2023;29/04/2023;DK1;566.460.022;76
29/04/2023;29/04/2023;DK1;514.659.973;69.050.003
29/04/2023;29/04/2023;DK1;493.420.013;66.199.997
29/04/2023;29/04/2023;DK1;561.169.983;75.290.001
29/04/2023;29/04/2023;DK1;612.890.015;82.230.003
29/04/2023;29/04/2023;DK1;692.200.012;92.870.003
29/04/2023;29/04/2023;DK1;772.099.976;103.589.996
29/04/2023;29/04/2023;DK1;794.609.985;106.610.001
29/04/2023;29/04/2023;DK1;861.909.973;115.639.999
29/04/2023;29/04/2023;DK1;815.400.024;109.400.002
29/04/2023;29/04/2023;DK1;76.948.999;103.239.998
29/04/2023;29/04/2023;DK1;765.840.027;102.75
29/04/2023;29/04/2023;DK1;754.580.017;101.239.998
29/04/2023;29/04/2023;DK1;782.609.985;105
29/04/2023;29/04/2023;DK1;790.809.998;106.099.998
28/04/2023;29/04/2023;DK1;809.140.015;108.559.998
28/04/2023;29/04/2023;DK1;861.539.978;115.589.996
28/04/2023;28/04/2023;DK1;786.140.015;105.480.003
28/04/2023;28/04/2023;DK1;869.830.017;116.709.999
28/04/2023;28/04/2023;DK1;926.700.012;124.339.996
28/04/2023;28/04/2023;DK1;934.599.976;125.400.002
28/04/2023;28/04/2023;DK1;894.650.024;120.040.001
28/04/2023;28/04/2023;DK1;860.219.971;115.419.998
28/04/2023;28/04/2023;DK1;747.080.017;100.239.998
28/04/2023;28/04/2023;DK1;675.309.998;90.610.001
28/04/2023;28/04/2023;DK1;663.309.998;89
28/04/2023;28/04/2023;DK1;672.179.993;90.190.002
28/04/2023;28/04/2023;DK1;693.789.978;93.089.996
28/04/2023;28/04/2023;DK1;760.570.007;102.050.003
28/04/2023;28/04/2023;DK1;791.280.029;106.169.998
28/04/2023;28/04/2023;DK1;84.352.002;113.18.00
28/04/2023;28/04/2023;DK1;89.948.999;120.690.002
28/04/2023;28/04/2023;DK1;945.109.985;126.809.998
28/04/2023;28/04/2023;DK1;922.820.007;123.82
28/04/2023;28/04/2023;DK1;847.919.983;113.769.997
28/04/2023;28/04/2023;DK1;714.359.985;95.849.998
28/04/2023;28/04/2023;DK1;692.450.012;92.910.004
28/04/2023;28/04/2023;DK1;69.073.999;92.68
28/04/2023;28/04/2023;DK1;673.369.995;90.349.998
27/04/2023;28/04/2023;DK1;692.900.024;92.970.001
27/04/2023;28/04/2023;DK1;760.419.983;102.029.999
27/04/2023;27/04/2023;DK1;756.799.988;101.540.001
27/04/2023;27/04/2023;DK1;934.789.978;125.419.998
27/04/2023;27/04/2023;DK1;1.054.640.015;141.05.00
27/04/2023;27/04/2023;DK1;1.189.910.034;159.649.994
27/04/2023;27/04/2023;DK1;955.280.029;128.169.998
27/04/2023;27/04/2023;DK1;814.419.983;109.269.997
27/04/2023;27/04/2023;DK1;729.080.017;97.82
27/04/2023;27/04/2023;DK1;661.549.988;88.760.002
27/04/2023;27/04/2023;DK1;643.369.995;86.32.00
27/04/2023;27/04/2023;DK1;653.650.024;87.699.997
27/04/2023;27/04/2023;DK1;650.669.983;87.300.003
27/04/2023;27/04/2023;DK1;655.369.995;87.93
27/04/2023;27/04/2023;DK1;67.802.002;90.970.001
27/04/2023;27/04/2023;DK1;705.380.005;94.639.999
27/04/2023;27/04/2023;DK1;785.280.029;105.360.001
27/04/2023;27/04/2023;DK1;986.440.002;132.350.006
27/04/2023;27/04/2023;DK1;1.063.949.951;142.75
27/04/2023;27/04/2023;DK1;87.098.999;116.860.001
27/04/2023;27/04/2023;DK1;76.701.001;102.910.004
27/04/2023;27/04/2023;DK1;72.348.999;97.07.00
27/04/2023;27/04/2023;DK1;71.626.001;96.099.998
27/04/2023;27/04/2023;DK1;72.751.001;97.610.001
26/04/2023;27/04/2023;DK1;748.080.017;100.370.003
26/04/2023;27/04/2023;DK1;794.369.995;106.580.002
26/04/2023;26/04/2023;DK1;760.549.988;102.040.001
26/04/2023;26/04/2023;DK1;76.801.001;103.040.001
26/04/2023;26/04/2023;DK1;800.880.005;107.449.997
26/04/2023;26/04/2023;DK1;773.450.012;103.769.997
26/04/2023;26/04/2023;DK1;76.227.002;102.269.997
26/04/2023;26/04/2023;DK1;729.619.995;97.889.999
26/04/2023;26/04/2023;DK1;505.790.009;67.860.001
26/04/2023;26/04/2023;DK1;316.179.993;42.419.998
26/04/2023;26/04/2023;DK1;277.339.996;37.209.999
26/04/2023;26/04/2023;DK1;306.640.015;41.139.999
26/04/2023;26/04/2023;DK1;332.130.005;44.560.001
26/04/2023;26/04/2023;DK1;283.679.993;38.060.001
26/04/2023;26/04/2023;DK1;438.709.991;58.860.001
26/04/2023;26/04/2023;DK1;565.789.978;75.910.004
26/04/2023;26/04/2023;DK1;570.940.002;76.599.998
26/04/2023;26/04/2023;DK1;787.679.993;105.68
26/04/2023;26/04/2023;DK1;812.210.022;108.970.001
26/04/2023;26/04/2023;DK1;767.190.002;102.93
26/04/2023;26/04/2023;DK1;705.469.971;94.650.002
26/04/2023;26/04/2023;DK1;65.448.999;87.809.998
26/04/2023;26/04/2023;DK1;64.726.001;86.839.996
26/04/2023;26/04/2023;DK1;660.679.993;88.639.999
25/04/2023;26/04/2023;DK1;653.969.971;87.739.998
25/04/2023;26/04/2023;DK1;669.619.995;89.839.996
25/04/2023;25/04/2023;DK1;651.299.988;87.389.999
25/04/2023;25/04/2023;DK1;684.690.002;91.870.003
25/04/2023;25/04/2023;DK1;721.200.012;96.769.997
25/04/2023;25/04/2023;DK1;719.640.015;96.559.998
25/04/2023;25/04/2023;DK1;677.609.985;90.919.998
25/04/2023;25/04/2023;DK1;495.609.985;66.05.00
25/04/2023;25/04/2023;DK1;255.779.999;34.32.00
25/04/2023;25/04/2023;DK1;154.570.007;0.884722222222222
25/04/2023;25/04/2023;DK1;106.129.997;14.24
25/04/2023;25/04/2023;DK1;103.440.002;0.602777777777778
25/04/2023;25/04/2023;DK1;185.570.007;24.09.00
25/04/2023;25/04/2023;DK1;260.100.006;34.900.002
25/04/2023;25/04/2023;DK1;44.723.999;60.009.998
25/04/2023;25/04/2023;DK1;563.580.017;75.620.003
25/04/2023;25/04/2023;DK1;723.590.027;97.089.996
25/04/2023;25/04/2023;DK1;759.809.998;101.949.997
25/04/2023;25/04/2023;DK1;759.590.027;101.919.998
25/04/2023;25/04/2023;DK1;749;100.05.00
25/04/2023;25/04/2023;DK1;698.25.00;93.690.002
25/04/2023;25/04/2023;DK1;663.070.007;88.970.001
25/04/2023;25/04/2023;DK1;664.559.998;89.169.998
25/04/2023;25/04/2023;DK1;697.799.988;93.629.997
24/04/2023;25/04/2023;DK1;708.609.985;95.080.002
24/04/2023;25/04/2023;DK1;71.852.002;96.410.004
24/04/2023;24/04/2023;DK1;751;100.790.001
24/04/2023;24/04/2023;DK1;821.559.998;110.260.002
24/04/2023;24/04/2023;DK1;839.599.976;112.68
24/04/2023;24/04/2023;DK1;988.840.027;132.710.007
24/04/2023;24/04/2023;DK1;1.002.700.012;134.570.007
24/04/2023;24/04/2023;DK1;874.840.027;117.410.004
24/04/2023;24/04/2023;DK1;727.309.998;97.610.001
24/04/2023;24/04/2023;DK1;63.997.998;85.889.999
24/04/2023;24/04/2023;DK1;632.679.993;84.910.004
24/04/2023;24/04/2023;DK1;648.25.00;87
24/04/2023;24/04/2023;DK1;707.119.995;94.900.002
24/04/2023;24/04/2023;DK1;73.073.999;98.07.00
24/04/2023;24/04/2023;DK1;804.799.988;108.010.002
24/04/2023;24/04/2023;DK1;825.659.973;110.809.998
24/04/2023;24/04/2023;DK1;945.700.012;126.919.998
24/04/2023;24/04/2023;DK1;1.005.909.973;135
24/04/2023;24/04/2023;DK1;996.969.971;133.800.003
24/04/2023;24/04/2023;DK1;853.900.024;114.599.998
24/04/2023;24/04/2023;DK1;644.900.024;86.550.003
24/04/2023;24/04/2023;DK1;559.429.993;75.080.002
24/04/2023;24/04/2023;DK1;56.927.002;76.400.002
24/04/2023;24/04/2023;DK1;611.669.983;82.089.996
23/04/2023;24/04/2023;DK1;62.277.002;83.580.002
23/04/2023;24/04/2023;DK1;653.469.971;87.699.997
23/04/2023;23/04/2023;DK1;816.650.024;109.599.998
23/04/2023;23/04/2023;DK1;871.409.973;116.949.997
23/04/2023;23/04/2023;DK1;931.539.978;125.019.997
23/04/2023;23/04/2023;DK1;1.021.780.029;137.130.005
23/04/2023;23/04/2023;DK1;1.029.300.049;138.139.999
23/04/2023;23/04/2023;DK1;936.909.973;125.739.998
23/04/2023;23/04/2023;DK1;74.697.998;100.25.00
23/04/2023;23/04/2023;DK1;47.798.999;64.150.002
23/04/2023;23/04/2023;DK1;258.630.005;34.709.999
23/04/2023;23/04/2023;DK1;36.360.001;0.227777777777778
23/04/2023;23/04/2023;DK1;74.660.004;10.02
23/04/2023;23/04/2023;DK1;264.519.989;35.05.00
23/04/2023;23/04/2023;DK1;358.850.006;48.16.00
23/04/2023;23/04/2023;DK1;591.099.976;79.330.002
23/04/2023;23/04/2023;DK1;673.659.973;90.410.004
23/04/2023;23/04/2023;DK1;696.159.973;93.43.00
23/04/2023;23/04/2023;DK1;69.877.002;93.779.999
23/04/2023;23/04/2023;DK1;669.710.022;89.879.997
23/04/2023;23/04/2023;DK1;661.219.971;88.739.998
23/04/2023;23/04/2023;DK1;64.548.999;86.629.997
23/04/2023;23/04/2023;DK1;666.059.998;89.389.999
23/04/2023;23/04/2023;DK1;707.640.015;94.970.001
22/04/2023;23/04/2023;DK1;72.477.002;97.269.997
22/04/2023;23/04/2023;DK1;78.147.998;104.879.997
22/04/2023;22/04/2023;DK1;749.25.00;100.540.001
22/04/2023;22/04/2023;DK1;757.369.995;101.629.997
22/04/2023;22/04/2023;DK1;779.429.993;104.589.996
22/04/2023;22/04/2023;DK1;832.039.978;111.650.002
22/04/2023;22/04/2023;DK1;790.609.985;106.089.996
22/04/2023;22/04/2023;DK1;739.859.985;99.279.999
22/04/2023;22/04/2023;DK1;663.919.983;89.089.996
22/04/2023;22/04/2023;DK1;543.340.027;72.910.004
22/04/2023;22/04/2023;DK1;223.190.002;29.950.001
22/04/2023;22/04/2023;DK1;41.880.001;0.251388888888889
22/04/2023;22/04/2023;DK1;74.669.998;10.02
22/04/2023;22/04/2023;DK1;195.25.00;26.200.001
22/04/2023;22/04/2023;DK1;335.799.988;45.060.001
22/04/2023;22/04/2023;DK1;556.460.022;74.669.998
22/04/2023;22/04/2023;DK1;640.890.015;86
22/04/2023;22/04/2023;DK1;73.852.002;99.099.998
22/04/2023;22/04/2023;DK1;764.450.012;102.580.002
22/04/2023;22/04/2023;DK1;743.880.005;99.82
22/04/2023;22/04/2023;DK1;715.340.027;95.989.998
22/04/2023;22/04/2023;DK1;680.309.998;91.290.001
22/04/2023;22/04/2023;DK1;692.679.993;92.949.997
22/04/2023;22/04/2023;DK1;686.349.976;92.099.998
21/04/2023;22/04/2023;DK1;709.380.005;95.190.002
21/04/2023;22/04/2023;DK1;738.070.007;99.040.001
21/04/2023;21/04/2023;DK1;738.210.022;99.059.998
21/04/2023;21/04/2023;DK1;790.150.024;106.029.999
21/04/2023;21/04/2023;DK1;940.609.985;126.220.001
21/04/2023;21/04/2023;DK1;1.072.219.971;143.880.005
21/04/2023;21/04/2023;DK1;1.047.550.049;140.570.007
21/04/2023;21/04/2023;DK1;916.619.995;123
21/04/2023;21/04/2023;DK1;671.219.971;90.07.00
21/04/2023;21/04/2023;DK1;436.470.001;58.57.00
21/04/2023;21/04/2023;DK1;39.419.998;05.29
21/04/2023;21/04/2023;DK1;00.37;00.05
21/04/2023;21/04/2023;DK1;0.0465277777777778;00.09
21/04/2023;21/04/2023;DK1;211.270.004;28.35.00
21/04/2023;21/04/2023;DK1;57.702.002;77.43.00
21/04/2023;21/04/2023;DK1;670.690.002;90
21/04/2023;21/04/2023;DK1;791.789.978;106.25.00
21/04/2023;21/04/2023;DK1;1.002.320.007;134.05.00
21/04/2023;21/04/2023;DK1;989.719.971;132.809.998
21/04/2023;21/04/2023;DK1;85.222.998;114.360.001
21/04/2023;21/04/2023;DK1;709.669.983;95.230.003
21/04/2023;21/04/2023;DK1;690.070.007;92.599.998
21/04/2023;21/04/2023;DK1;692.900.024;92.980.003
21/04/2023;21/04/2023;DK1;678.219.971;91.010.002
20/04/2023;21/04/2023;DK1;684.700.012;91.879.997
20/04/2023;21/04/2023;DK1;733.440.002;98.419.998
20/04/2023;20/04/2023;DK1;76.898.999;103.199.997
20/04/2023;20/04/2023;DK1;787.390.015;105.669.998
20/04/2023;20/04/2023;DK1;804.159.973;107.919.998
20/04/2023;20/04/2023;DK1;806.909.973;108.290.001
20/04/2023;20/04/2023;DK1;77.502.002;104.010.002
20/04/2023;20/04/2023;DK1;743.869.995;99.830.002
20/04/2023;20/04/2023;DK1;710.940.002;95.410.004
20/04/2023;20/04/2023;DK1;372.649.994;50.009.998
20/04/2023;20/04/2023;DK1;35.826.001;48.080.002
20/04/2023;20/04/2023;DK1;358.040.009;48.049.999
20/04/2023;20/04/2023;DK1;381.880.005;51.25.00
20/04/2023;20/04/2023;DK1;415.940.002;55.82
20/04/2023;20/04/2023;DK1;438.660.004;58.869.999
20/04/2023;20/04/2023;DK1;51.622.998;69.279.999
20/04/2023;20/04/2023;DK1;725.539.978;97.370.003
20/04/2023;20/04/2023;DK1;778.080.017;104.419.998
20/04/2023;20/04/2023;DK1;784.859.985;105.330.002
20/04/2023;20/04/2023;DK1;784.409.973;105.269.997
20/04/2023;20/04/2023;DK1;749.909.973;100.639.999
20/04/2023;20/04/2023;DK1;722.640.015;96.980.003
20/04/2023;20/04/2023;DK1;70.623.999;94.779.999
20/04/2023;20/04/2023;DK1;71.951.001;96.559.998
19/04/2023;20/04/2023;DK1;703.039.978;94.349.998
19/04/2023;20/04/2023;DK1;743.580.017;99.790.001
19/04/2023;19/04/2023;DK1;755.900.024;101.449.997
19/04/2023;19/04/2023;DK1;805;108.040.001
19/04/2023;19/04/2023;DK1;81.773.999;109.75
19/04/2023;19/04/2023;DK1;81.773.999;109.75
19/04/2023;19/04/2023;DK1;825.789.978;110.830.002
19/04/2023;19/04/2023;DK1;681.609.985;91.480.003
19/04/2023;19/04/2023;DK1;538.780.029;72.309.998
19/04/2023;19/04/2023;DK1;169.429.993;0.968055555555556
19/04/2023;19/04/2023;DK1;20.190.001;0.132638888888889
19/04/2023;19/04/2023;DK1;0.0465277777777778;00.09
19/04/2023;19/04/2023;DK1;39.419.998;05.29
19/04/2023;19/04/2023;DK1;220.550.003;29.06.00
19/04/2023;19/04/2023;DK1;424.029.999;56.91
19/04/2023;19/04/2023;DK1;521.570.007;70
19/04/2023;19/04/2023;DK1;775.640.015;104.099.998
19/04/2023;19/04/2023;DK1;1.020.780.029;137
19/04/2023;19/04/2023;DK1;103.523.999;138.940.002
19/04/2023;19/04/2023;DK1;968.619.995;130
19/04/2023;19/04/2023;DK1;788.830.017;105.870.003
19/04/2023;19/04/2023;DK1;75.501.001;101.330.002
19/04/2023;19/04/2023;DK1;73.727.002;98.949.997
19/04/2023;19/04/2023;DK1;744.05.00;99.919.998
18/04/2023;19/04/2023;DK1;72.677.002;97.540.001
18/04/2023;19/04/2023;DK1;76.148.999;102.199.997
18/04/2023;18/04/2023;DK1;713.359.985;95.739.998
18/04/2023;18/04/2023;DK1;770.950.012;103.470.001
18/04/2023;18/04/2023;DK1;777.359.985;104.330.002
18/04/2023;18/04/2023;DK1;778.400.024;104.470.001
18/04/2023;18/04/2023;DK1;744.429.993;99.910.004
18/04/2023;18/04/2023;DK1;727.440.002;97.629.997
18/04/2023;18/04/2023;DK1;681.539.978;91.470.001
18/04/2023;18/04/2023;DK1;590.119.995;79.199.997
18/04/2023;18/04/2023;DK1;578.419.983;77.629.997
18/04/2023;18/04/2023;DK1;587.059.998;78.790.001
18/04/2023;18/04/2023;DK1;625.880.005;84
18/04/2023;18/04/2023;DK1;671.179.993;90.080.002
18/04/2023;18/04/2023;DK1;742.039.978;99.589.996
18/04/2023;18/04/2023;DK1;766.849.976;102.919.998
18/04/2023;18/04/2023;DK1;971.159.973;130.339.996
18/04/2023;18/04/2023;DK1;115.401.001;154.880.005
18/04/2023;18/04/2023;DK1;1.045.150.024;140.270.004
18/04/2023;18/04/2023;DK1;94.627.002;127
18/04/2023;18/04/2023;DK1;754.559.998;101.269.997
18/04/2023;18/04/2023;DK1;749.200.012;100.550.003
18/04/2023;18/04/2023;DK1;754.710.022;101.290.001
18/04/2023;18/04/2023;DK1;753.289.978;101.099.998
17/04/2023;18/04/2023;DK1;76.052.002;102.07.00
17/04/2023;18/04/2023;DK1;784.659.973;105.309.998
17/04/2023;17/04/2023;DK1;813.25.00;109.160.004
17/04/2023;17/04/2023;DK1;91.502.002;122.82
17/04/2023;17/04/2023;DK1;1.000.169.983;134.25.00
17/04/2023;17/04/2023;DK1;1.063.719.971;142.779.999
17/04/2023;17/04/2023;DK1;1.069.910.034;143.610.001
17/04/2023;17/04/2023;DK1;911.369.995;122.330.002
17/04/2023;17/04/2023;DK1;752.380.005;100.989.998
17/04/2023;17/04/2023;DK1;720.869.995;96.760.002
17/04/2023;17/04/2023;DK1;691;92.75
17/04/2023;17/04/2023;DK1;722.580.017;96.989.998
17/04/2023;17/04/2023;DK1;751.859.985;100.919.998
17/04/2023;17/04/2023;DK1;78.322.998;105.129.997
17/04/2023;17/04/2023;DK1;876.130.005;117.599.998
17/04/2023;17/04/2023;DK1;1.010.309.998;135.610.001
17/04/2023;17/04/2023;DK1;1.215.410.034;163.139.999
17/04/2023;17/04/2023;DK1;1.493.819.946;200.509.995
17/04/2023;17/04/2023;DK1;1.331.180.054;178.679.993
17/04/2023;17/04/2023;DK1;1.049.119.995;140.820.007
17/04/2023;17/04/2023;DK1;85.697.998;115.029.999
17/04/2023;17/04/2023;DK1;81.951.001;110
17/04/2023;17/04/2023;DK1;822.789.978;110.440.002
17/04/2023;17/04/2023;DK1;81.176.001;108.959.999
16/04/2023;17/04/2023;DK1;828;111.139.999
16/04/2023;17/04/2023;DK1;854.900.024;114.75
16/04/2023;16/04/2023;DK1;933.869.995;125.349.998
16/04/2023;16/04/2023;DK1;968.289.978;129.970.001
16/04/2023;16/04/2023;DK1;100.576.001;135
16/04/2023;16/04/2023;DK1;104.301.001;140
16/04/2023;16/04/2023;DK1;989.969.971;132.880.005
16/04/2023;16/04/2023;DK1;858.320.007;115.209.999
16/04/2023;16/04/2023;DK1;75.223.999;100.970.001
16/04/2023;16/04/2023;DK1;71.551.001;96.040.001
16/04/2023;16/04/2023;DK1;702.25.00;94.260.002
16/04/2023;16/04/2023;DK1;705.599.976;94.709.999
16/04/2023;16/04/2023;DK1;731.299.988;98.160.004
16/04/2023;16/04/2023;DK1;775.179.993;104.050.003
16/04/2023;16/04/2023;DK1;803.340.027;107.830.002
16/04/2023;16/04/2023;DK1;82.726.001;111.040.001
16/04/2023;16/04/2023;DK1;854.380.005;114.68
16/04/2023;16/04/2023;DK1;822.710.022;110.43.00
16/04/2023;16/04/2023;DK1;770.119.995;103.370.003
16/04/2023;16/04/2023;DK1;771.080.017;103.05.00
16/04/2023;16/04/2023;DK1;771.080.017;103.05.00
16/04/2023;16/04/2023;DK1;764.599.976;102.629.997
16/04/2023;16/04/2023;DK1;753.130.005;101.089.996
16/04/2023;16/04/2023;DK1;76.497.998;102.68
15/04/2023;16/04/2023;DK1;77.101.001;103.489.998
15/04/2023;16/04/2023;DK1;831.059.998;111.550.003
15/04/2023;15/04/2023;DK1;888.859.985;119.300.003
15/04/2023;15/04/2023;DK1;95.152.002;127.709.999
15/04/2023;15/04/2023;DK1;952.190.002;127.800.003
15/04/2023;15/04/2023;DK1;1.002.190.002;134.509.995
15/04/2023;15/04/2023;DK1;968.440.002;129.979.996
15/04/2023;15/04/2023;DK1;839.390.015;112.660.004
15/04/2023;15/04/2023;DK1;736.200.012;98.809.998
15/04/2023;15/04/2023;DK1;653.799.988;87.75
15/04/2023;15/04/2023;DK1;612.969.971;82.269.997
15/04/2023;15/04/2023;DK1;61.072.998;81.970.001
15/04/2023;15/04/2023;DK1;610.580.017;81.949.997
15/04/2023;15/04/2023;DK1;620.710.022;83.309.998
15/04/2023;15/04/2023;DK1;699.919.983;93.940.002
15/04/2023;15/04/2023;DK1;707.219.971;94.919.998
15/04/2023;15/04/2023;DK1;75.326.001;101.099.998
15/04/2023;15/04/2023;DK1;786.340.027;105.540.001
15/04/2023;15/04/2023;DK1;778.820.007;104.529.999
15/04/2023;15/04/2023;DK1;783.210.022;105.120.003
15/04/2023;15/04/2023;DK1;77.152.002;103.550.003
15/04/2023;15/04/2023;DK1;783.359.985;105.139.999
15/04/2023;15/04/2023;DK1;804.669.983;108
15/04/2023;15/04/2023;DK1;852.210.022;114.379.997
14/04/2023;15/04/2023;DK1;834.469.971;112
14/04/2023;15/04/2023;DK1;923.140.015;123.900.002
14/04/2023;14/04/2023;DK1;896.200.012;120.290.001
14/04/2023;14/04/2023;DK1;1.000.799.988;134.330.002
14/04/2023;14/04/2023;DK1;1125;151
14/04/2023;14/04/2023;DK1;113.402.002;152.210.007
14/04/2023;14/04/2023;DK1;1.130.140.015;151.690.002
14/04/2023;14/04/2023;DK1;1.029.339.966;138.160.004
14/04/2023;14/04/2023;DK1;86.826.001;116.540.001
14/04/2023;14/04/2023;DK1;784.070.007;105.239.998
14/04/2023;14/04/2023;DK1;814.320.007;109.300.003
14/04/2023;14/04/2023;DK1;791.380.005;106.220.001
14/04/2023;14/04/2023;DK1;788.25.00;105.800.003
14/04/2023;14/04/2023;DK1;801.210.022;107.540.001
14/04/2023;14/04/2023;DK1;884.059.998;118.660.004
14/04/2023;14/04/2023;DK1;967.05.00;129.860.001
14/04/2023;14/04/2023;DK1;1.124.109.985;150.880.005
14/04/2023;14/04/2023;DK1;1.312.079.956;176.110.001
14/04/2023;14/04/2023;DK1;1.279.670.044;171.759.995
14/04/2023;14/04/2023;DK1;1.078.359.985;144.740.005
14/04/2023;14/04/2023;DK1;949.169.983;127.400.002
14/04/2023;14/04/2023;DK1;842.929.993;113.139.999
14/04/2023;14/04/2023;DK1;840.400.024;112.800.003
14/04/2023;14/04/2023;DK1;86.826.001;116.540.001
13/04/2023;14/04/2023;DK1;840.400.024;112.800.003
13/04/2023;14/04/2023;DK1;879.809.998;118.089.996
13/04/2023;13/04/2023;DK1;894.799.988;120.099.998
13/04/2023;13/04/2023;DK1;998.659.973;134.039.993
13/04/2023;13/04/2023;DK1;1.124.869.995;150.979.996
13/04/2023;13/04/2023;DK1;1.156.310.059;155.199.997
13/04/2023;13/04/2023;DK1;112.502.002;151
13/04/2023;13/04/2023;DK1;954.400.024;128.100.006
13/04/2023;13/04/2023;DK1;626.809.998;84.129.997
13/04/2023;13/04/2023;DK1;198.110.001;26.59.00
13/04/2023;13/04/2023;DK1;316.869.995;42.529.999
13/04/2023;13/04/2023;DK1;40.023.999;53.720.001
13/04/2023;13/04/2023;DK1;400.829.987;53.799.999
13/04/2023;13/04/2023;DK1;573.090.027;76.919.998
13/04/2023;13/04/2023;DK1;59.148.999;79.389.999
13/04/2023;13/04/2023;DK1;640.590.027;85.980.003
13/04/2023;13/04/2023;DK1;76.597.998;102.809.998
13/04/2023;13/04/2023;DK1;886.299.988;118.959.999
13/04/2023;13/04/2023;DK1;857.099.976;115.040.001
13/04/2023;13/04/2023;DK1;760.390.015;102.059.998
13/04/2023;13/04/2023;DK1;614.659.973;82.05.00
13/04/2023;13/04/2023;DK1;53.098.999;71.269.997
13/04/2023;13/04/2023;DK1;542.840.027;72.860.001
13/04/2023;13/04/2023;DK1;591.039.978;79.330.002
12/04/2023;13/04/2023;DK1;633.960.022;85.089.996
12/04/2023;13/04/2023;DK1;724.409.973;97.230.003
12/04/2023;12/04/2023;DK1;726.570.007;97.519.997
12/04/2023;12/04/2023;DK1;814.340.027;109.300.003
12/04/2023;12/04/2023;DK1;818.289.978;109.830.002
12/04/2023;12/04/2023;DK1;820.590.027;110.139.999
12/04/2023;12/04/2023;DK1;825.960.022;110.860.001
12/04/2023;12/04/2023;DK1;794.369.995;106.620.003
12/04/2023;12/04/2023;DK1;814.340.027;109.300.003
12/04/2023;12/04/2023;DK1;747.580.017;100.339.996
12/04/2023;12/04/2023;DK1;700.789.978;94.059.998
12/04/2023;12/04/2023;DK1;703.400.024;94.410.004
12/04/2023;12/04/2023;DK1;702.880.005;94.339.996
12/04/2023;12/04/2023;DK1;724.330.017;97.220.001
12/04/2023;12/04/2023;DK1;736.030.029;98.790.001
12/04/2023;12/04/2023;DK1;767.030.029;102.949.997
12/04/2023;12/04/2023;DK1;782.299.988;105
12/04/2023;12/04/2023;DK1;794.590.027;106.650.002
12/04/2023;12/04/2023;DK1;91.902.002;123.349.998
12/04/2023;12/04/2023;DK1;774.099.976;103.900.002
12/04/2023;12/04/2023;DK1;639.25.00;85.800.003
12/04/2023;12/04/2023;DK1;597.530.029;80.199.997
12/04/2023;12/04/2023;DK1;586.429.993;78.709.999
12/04/2023;12/04/2023;DK1;60.072.998;80.629.997
11/04/2023;12/04/2023;DK1;642.450.012;86.230.003
11/04/2023;12/04/2023;DK1;727.169.983;97.599.998
11/04/2023;11/04/2023;DK1;826.969.971;111
11/04/2023;11/04/2023;DK1;97.448.999;130.800.003
11/04/2023;11/04/2023;DK1;1.053.390.015;141.389.999
11/04/2023;11/04/2023;DK1;1.232.119.995;165.380.005
11/04/2023;11/04/2023;DK1;1.210.359.985;162.460.007
11/04/2023;11/04/2023;DK1;97.448.999;130.800.003
11/04/2023;11/04/2023;DK1;612.409.973;82.199.997
11/04/2023;11/04/2023;DK1;49.25.00;0.292361111111111
11/04/2023;11/04/2023;DK1;-0.07;-0.01
11/04/2023;11/04/2023;DK1;-0.67;-0.09
11/04/2023;11/04/2023;DK1;-0.75;-0.1
11/04/2023;11/04/2023;DK1;00.52;00.07
11/04/2023;11/04/2023;DK1;67.279.999;09.03
